attempt,accepted_index,status,reason,raw_path,measured_separation_ns,sample_interval_ns,threshold_adc,captured_utc
40,40,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_040.csv,0.11838935806486006,2.0,5000,2026-07-29T23:48:42.547571+00:00
41,41,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_041.csv,0.07699287280820499,2.0,5000,2026-07-29T23:48:42.748866+00:00
42,42,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_042.csv,0.18093504975036012,2.0,5000,2026-07-29T23:48:42.968563+00:00
43,43,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_043.csv,-0.017477557978281766,2.0,5000,2026-07-29T23:48:43.172716+00:00
44,44,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_044.csv,0.05790361652543652,2.0,5000,2026-07-29T23:48:43.375564+00:00
45,45,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_045.csv,0.013002007726072407,2.0,5000,2026-07-29T23:48:43.576317+00:00
46,46,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_046.csv,0.06249518103891205,2.0,5000,2026-07-29T23:48:43.773711+00:00
47,47,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_047.csv,0.05558162256056676,2.0,5000,2026-07-29T23:48:43.983900+00:00
48,48,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_048.csv,0.08655017500245776,2.0,5000,2026-07-29T23:48:44.179073+00:00
49,49,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_049.csv,0.1449524487970848,2.0,5000,2026-07-29T23:48:44.372093+00:00
50,50,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_050.csv,-0.022481663436792587,2.0,5000,2026-07-29T23:48:44.560721+00:00
51,51,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_051.csv,0.08339579873654657,2.0,5000,2026-07-29T23:48:44.762968+00:00
52,52,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_052.csv,0.05027570734273468,2.0,5000,2026-07-29T23:48:44.969340+00:00
53,53,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_053.csv,0.04827697183395685,2.0,5000,2026-07-29T23:48:45.164007+00:00
54,54,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_054.csv,0.11979394047966707,2.0,5000,2026-07-29T23:48:45.382374+00:00
55,55,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_055.csv,0.04570896152813475,2.0,5000,2026-07-29T23:48:45.574540+00:00
56,56,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_056.csv,0.05166896309742697,2.0,5000,2026-07-29T23:48:45.770877+00:00
57,57,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_057.csv,0.10999775212189888,2.0,5000,2026-07-29T23:48:45.981537+00:00
