attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
59,59,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_059.csv,1000,1000.0762024669605,0.07620246696046706,1998.4509844559586,2998.527186922919,2.0,1,12000,1000,5000,2026-07-30T19:50:20.651717+00:00
60,60,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_060.csv,1000,1000.4127293850117,0.41272938501174394,1999.017055267703,2999.4297846527147,2.0,1,12000,1000,5000,2026-07-30T19:50:20.708283+00:00
61,61,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_061.csv,1000,1000.1056135403826,0.10561354038259196,1998.472034010894,2998.5776475512766,2.0,1,12000,1000,5000,2026-07-30T19:50:20.773039+00:00
62,62,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_062.csv,1000,1000.4809938961475,0.4809938961475382,1999.0848589522166,2999.565852848364,2.0,1,12000,1000,5000,2026-07-30T19:50:20.832571+00:00
63,63,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_063.csv,1000,1000.3798626558348,0.37986265583481327,1999.04992199688,2999.4297846527147,2.0,1,12000,1000,5000,2026-07-30T19:50:20.898025+00:00
64,64,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_064.csv,1000,1000.1047955838194,0.10479558381939569,1998.5386169588737,2998.643412542693,2.0,1,12000,1000,5000,2026-07-30T19:50:20.965332+00:00
65,65,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_065.csv,1000,1000.0942747231186,0.09427472311858764,1998.472034010894,2998.5663087340126,2.0,1,12000,1000,5000,2026-07-30T19:50:21.029903+00:00
66,66,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_066.csv,1000,1000.2439056926655,0.2439056926655212,1998.72326706072,2998.9671727533855,2.0,1,12000,1000,5000,2026-07-30T19:50:21.088938+00:00
67,67,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_067.csv,1000,1000.6587422504354,0.6587422504353526,1999.415139681586,3000.0738819320213,2.0,1,12000,1000,5000,2026-07-30T19:50:21.145078+00:00
68,68,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_068.csv,1000,1000.3838626572933,0.3838626572933208,1998.9862870302522,2999.3701496875456,2.0,1,12000,1000,5000,2026-07-30T19:50:21.216402+00:00
