attempt,accepted_index,status,reason,raw_path,measured_separation_ns,sample_interval_ns,threshold_adc,captured_utc
38,38,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_038.csv,0.05288397722415539,2.0,5000,2026-07-29T23:47:16.305454+00:00
39,39,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_039.csv,0.012786595035549908,2.0,5000,2026-07-29T23:47:16.519532+00:00
40,40,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_040.csv,-0.01973258028192504,2.0,5000,2026-07-29T23:47:16.720186+00:00
41,41,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_041.csv,0.30705707844595054,2.0,5000,2026-07-29T23:47:16.919499+00:00
42,42,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_042.csv,0.1500238349792653,2.0,5000,2026-07-29T23:47:17.120299+00:00
43,43,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_043.csv,0.13344393050033432,2.0,5000,2026-07-29T23:47:17.315104+00:00
44,44,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_044.csv,0.21205036082142215,2.0,5000,2026-07-29T23:47:17.546954+00:00
45,45,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_045.csv,0.08985414782068801,2.0,5000,2026-07-29T23:47:17.751611+00:00
46,46,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_046.csv,0.22125459767971734,2.0,5000,2026-07-29T23:47:17.961267+00:00
47,47,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_047.csv,0.08144265787541372,2.0,5000,2026-07-29T23:47:18.157430+00:00
