attempt,accepted_index,status,reason,raw_path,measured_separation_ns,sample_interval_ns,threshold_adc,captured_utc
79,79,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_079.csv,13.316808666677389,2.0,5000,2026-08-13T21:48:32.456532+00:00
80,80,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_080.csv,13.316808666677389,2.0,5000,2026-08-13T21:48:32.651556+00:00
81,81,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_081.csv,13.125650680804938,2.0,5000,2026-08-13T21:48:32.839925+00:00
82,82,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_082.csv,13.368026096087306,2.0,5000,2026-08-13T21:48:33.029591+00:00
83,83,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_083.csv,13.056371351659209,2.0,5000,2026-08-13T21:48:33.211634+00:00
84,84,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_084.csv,12.932384164207633,2.0,5000,2026-08-13T21:48:33.397840+00:00
85,85,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_085.csv,12.61183563698114,2.0,5000,2026-08-13T21:48:33.587295+00:00
86,86,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_086.csv,12.966808296239833,2.0,5000,2026-08-13T21:48:33.772911+00:00
87,87,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_087.csv,13.284593570394918,2.0,5000,2026-08-13T21:48:33.957104+00:00
88,88,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_088.csv,13.090595556494463,2.0,5000,2026-08-13T21:48:34.133234+00:00
89,89,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_089.csv,13.417450259743873,2.0,5000,2026-08-13T21:48:34.317925+00:00
90,90,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_090.csv,13.20219371905182,2.0,5000,2026-08-13T21:48:34.509253+00:00
91,91,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_091.csv,13.056371351659209,2.0,5000,2026-08-13T21:48:34.706726+00:00
92,92,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_092.csv,13.027391508810979,2.0,5000,2026-08-13T21:48:34.893375+00:00
93,93,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_093.csv,12.932384164207633,2.0,5000,2026-08-13T21:48:35.073386+00:00
94,94,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_094.csv,12.482027439333478,2.0,5000,2026-08-13T21:48:35.262823+00:00
95,95,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_095.csv,13.360398449357035,2.0,5000,2026-08-13T21:48:35.444099+00:00
96,96,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_096.csv,12.516539167686688,2.0,5000,2026-08-13T21:48:35.611747+00:00
97,97,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_097.csv,12.993227867037149,2.0,5000,2026-08-13T21:48:35.804740+00:00
98,98,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_098.csv,12.627126521836999,2.0,5000,2026-08-13T21:48:35.990237+00:00
99,99,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_099.csv,13.370535868876232,2.0,5000,2026-08-13T21:48:36.184016+00:00
100,100,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_100.csv,13.173574820596059,2.0,5000,2026-08-13T21:48:36.369003+00:00
