attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
74,74,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_074.csv,100000,100001.78150068635,1.781500686352956,1998.3864421416235,102000.16794282797,2.0,1,56000,1000,5000,2026-07-30T19:08:47.807903+00:00
75,75,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_075.csv,100000,100001.87265917317,1.8726591731683584,1998.8136442141624,102000.68630338734,2.0,1,56000,1000,5000,2026-07-30T19:08:47.928359+00:00
76,76,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_076.csv,100000,100001.94120540966,1.9412054096610518,1998.6364421416235,102000.57764755128,2.0,1,56000,1000,5000,2026-07-30T19:08:48.040990+00:00
77,77,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_077.csv,100000,100001.63768465647,1.6376846564671723,1999.301920685367,102000.93960534183,2.0,1,56000,1000,5000,2026-07-30T19:08:48.156466+00:00
78,78,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_078.csv,100000,100001.70800142945,1.7080014294479042,1999.2054759467758,102000.91347737622,2.0,1,56000,1000,5000,2026-07-30T19:08:48.278067+00:00
79,79,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_079.csv,100000,100001.92131613394,1.9213161339430371,1998.5763816475496,102000.4976977815,2.0,1,56000,1000,5000,2026-07-30T19:08:48.391313+00:00
80,80,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_080.csv,100000,100001.54622563561,1.5462256356113357,1999.5499259746668,102001.09615161028,2.0,1,56000,1000,5000,2026-07-30T19:08:48.500657+00:00
81,81,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_081.csv,100000,100001.85829792224,1.8582979222410358,1998.5009124087592,102000.35921033101,2.0,1,56000,1000,5000,2026-07-30T19:08:48.609157+00:00
82,82,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_082.csv,100000,100001.92768797165,1.927687971648993,1998.649959579628,102000.57764755128,2.0,1,56000,1000,5000,2026-07-30T19:08:48.715644+00:00
83,83,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_083.csv,100000,100001.75835721807,1.7583572180737974,1999.0848589522166,102000.8432161703,2.0,1,56000,1000,5000,2026-07-30T19:08:48.822183+00:00
84,84,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_084.csv,100000,100001.8828687331,1.8828687330969842,1998.5105619768833,102000.39343070998,2.0,1,56000,1000,5000,2026-07-30T19:08:48.945466+00:00
85,85,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_085.csv,100000,100001.93795787361,1.9379578736115946,1998.559739907884,102000.4976977815,2.0,1,56000,1000,5000,2026-07-30T19:08:49.057415+00:00
