path,timestamp,sample_index,value
/dev18500/demods/2/sample.dio,279909325459456,367,3221225664.0
/dev18500/demods/2/sample.dio,279909325517824,368,1073750016.0
/dev18500/demods/2/sample.dio,279909325576192,369,0.0
/dev18500/demods/2/sample.dio,279909325634560,370,0.0
/dev18500/demods/2/sample.dio,279909325692928,371,1074790400.0
/dev18500/demods/2/sample.dio,279909325751296,372,3221225664.0
/dev18500/demods/2/sample.dio,279909325809664,373,1073741824.0
/dev18500/demods/2/sample.dio,279909325868032,374,0.0
/dev18500/demods/2/sample.dio,279909325926400,375,0.0
/dev18500/demods/2/sample.dio,279909325984768,376,3222274112.0
/dev18500/demods/2/sample.dio,279909326043136,377,3221225664.0
/dev18500/demods/2/sample.dio,279909326101504,378,1073741824.0
/dev18500/demods/2/sample.dio,279909326159872,379,0.0
/dev18500/demods/2/sample.dio,279909326218240,380,0.0
/dev18500/demods/2/sample.dio,279909326276608,381,3222274048.0
/dev18500/demods/2/sample.dio,279909326334976,382,1073742016.0
/dev18500/demods/2/sample.dio,279909326393344,383,1073750016.0
/dev18500/demods/2/sample.dio,279909326451712,384,0.0
/dev18500/demods/2/sample.dio,279909326510080,385,0.0
/dev18500/demods/2/sample.dio,279909326568448,386,3222274240.0
/dev18500/demods/2/sample.dio,279909326626816,387,3221225664.0
/dev18500/demods/2/sample.dio,279909326685184,388,8192.0
/dev18500/demods/2/sample.dio,279909326743552,389,0.0
/dev18500/demods/2/sample.dio,279909326801920,390,1048576.0
/dev18500/demods/2/sample.dio,279909326860288,391,3222274240.0
/dev18500/demods/2/sample.dio,279909326918656,392,1073742016.0
/dev18500/demods/2/sample.dio,279909326977024,393,0.0
/dev18500/demods/2/sample.dio,279909327035392,394,0.0
/dev18500/demods/2/sample.dio,279909327093760,395,0.0
/dev18500/demods/2/sample.dio,279909327152128,396,3221225664.0
/dev18500/demods/2/sample.dio,279909327210496,397,1073741888.0
/dev18500/demods/2/sample.dio,279909327268864,398,0.0
/dev18500/demods/2/sample.dio,279909327327232,399,0.0
/dev18500/demods/2/sample.dio,279909327385600,400,3222274048.0
/dev18500/demods/2/sample.dio,279909327443968,401,3222274240.0
/dev18500/demods/2/sample.dio,279909327502336,402,1073750016.0
/dev18500/demods/2/sample.dio,279909327560704,403,0.0
/dev18500/demods/2/sample.dio,279909327619072,404,0.0
/dev18500/demods/2/sample.dio,279909327677440,405,3222274048.0
/dev18500/demods/2/sample.dio,279909327735808,406,3221225664.0
/dev18500/demods/2/sample.dio,279909327794176,407,1073741824.0
/dev18500/demods/2/sample.dio,279909327852544,408,0.0
/dev18500/demods/2/sample.dio,279909327910912,409,0.0
/dev18500/demods/2/sample.dio,279909327969280,410,3221225664.0
/dev18500/demods/2/sample.dio,279909328027648,411,3221225664.0
/dev18500/demods/2/sample.dio,279909328086016,412,0.0
/dev18500/demods/2/sample.dio,279909328144384,413,0.0
/dev18500/demods/2/sample.dio,279909328202752,414,16384.0
/dev18500/demods/2/sample.dio,279909328261120,415,3221241920.0
/dev18500/demods/2/sample.dio,279909328319488,416,1073750208.0
/dev18500/demods/2/sample.dio,279909328377856,417,1073741824.0
/dev18500/demods/2/sample.dio,279909328436224,418,0.0
/dev18500/demods/2/sample.dio,279909328494592,419,0.0
/dev18500/demods/2/sample.dio,279909328552960,420,3221225664.0
/dev18500/demods/2/sample.dio,279909328611328,421,1073742016.0
/dev18500/demods/2/sample.dio,279909328669696,422,0.0
/dev18500/demods/2/sample.dio,279909328728064,423,0.0
/dev18500/demods/2/sample.dio,279909328786432,424,1048576.0
/dev18500/demods/2/sample.dio,279909328844800,425,3222290624.0
/dev18500/demods/2/sample.dio,279909328903168,426,1073741824.0
/dev18500/demods/2/sample.dio,279909328961536,427,0.0
/dev18500/demods/2/sample.dio,279909329019904,428,0.0
/dev18500/demods/2/sample.dio,279909329078272,429,1048576.0
/dev18500/demods/2/sample.dio,279909329136640,430,3221225664.0
/dev18500/demods/2/sample.dio,279909329195008,431,1073742016.0
/dev18500/demods/2/sample.dio,279909329253376,432,0.0
/dev18500/demods/2/sample.dio,279909329311744,433,0.0
/dev18500/demods/2/sample.dio,279909329370112,434,3222274048.0
/dev18500/demods/2/sample.dio,279909329428480,435,3221225664.0
/dev18500/demods/2/sample.dio,279909329486848,436,1073750016.0
/dev18500/demods/2/sample.dio,279909329545216,437,0.0
/dev18500/demods/2/sample.dio,279909329603584,438,0.0
/dev18500/demods/2/sample.dio,279909329661952,439,3222274048.0
/dev18500/demods/2/sample.dio,279909329720320,440,3221225664.0
/dev18500/demods/2/sample.dio,279909329778688,441,1073741824.0
/dev18500/demods/2/sample.dio,279909329837056,442,0.0
/dev18500/demods/2/sample.dio,279909329895424,443,0.0
/dev18500/demods/2/sample.dio,279909329953792,444,3221225536.0
/dev18500/demods/2/sample.dio,279909330012160,445,3221225664.0
/dev18500/demods/2/sample.dio,279909330070528,446,0.0
