attempt,accepted_index,status,reason,raw_path,measured_separation_ns,sample_interval_ns,threshold_adc,captured_utc
59,59,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_059.csv,0.1119484970386111,2.0,5000,2026-07-29T21:29:42.464063+00:00
60,60,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_060.csv,0.1951795799327556,2.0,5000,2026-07-29T21:29:42.640579+00:00
61,61,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_061.csv,0.1449524487970848,2.0,5000,2026-07-29T21:29:42.818781+00:00
62,62,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_062.csv,0.070960965575523,2.0,5000,2026-07-29T21:29:42.987929+00:00
63,63,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_063.csv,0.1862290274195857,2.0,5000,2026-07-29T21:29:43.154433+00:00
64,64,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_064.csv,0.09147029419546016,2.0,5000,2026-07-29T21:29:43.322651+00:00
65,65,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_065.csv,0.05027570734273468,2.0,5000,2026-07-29T21:29:43.489854+00:00
66,66,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_066.csv,0.14434072937092424,2.0,5000,2026-07-29T21:29:43.685303+00:00
67,67,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_067.csv,0.04216006309638942,2.0,5000,2026-07-29T21:29:43.865623+00:00
68,68,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_068.csv,0.04827697183395685,2.0,5000,2026-07-29T21:29:44.040650+00:00
69,69,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_069.csv,0.05027570734273468,2.0,5000,2026-07-29T21:29:44.217735+00:00
70,70,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_070.csv,0.030442789465723763,2.0,5000,2026-07-29T21:29:44.387643+00:00
71,71,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_071.csv,0.1646737407695582,2.0,5000,2026-07-29T21:29:44.556370+00:00
